episode,reward,length,terminal_balance,goal_on_track,min_runway,epsilon
0,1608.5009194974068,76,355854.5773586444,0.8351221940397271,14.135664097090006,1.0
1,10344.404103882664,116,1418859.3887862284,0.9962198942273249,22.513121731722816,0.995
2,6971.786524075414,104,894077.5322096187,0.0,16.65765574911333,0.990025
3,1594.9147374514807,84,324696.9212851978,0.0,7.097160981479318,0.985074875
4,4057.555502407926,100,825155.26620668,1.0,15.219338273966196,0.9801495006250001
5,4588.552034257741,102,684579.5629969605,1.0,10.177477868660215,0.9752487531218751
6,1050.1660874446507,97,341064.7223018024,0.15,8.656044402106327,0.9703725093562657
7,8748.062935686094,77,935589.9551663809,1.0,13.970602819481526,0.9655206468094844
8,28183.090627083595,116,2924648.1467208248,1.0,48.23461581085372,0.960693043575437
9,663.4414288396796,101,110781.66121315716,0.15,6.381702759879326,0.9558895783575597
10,11759.32634022869,114,1339102.783098832,1.0,39.68888974776189,0.9511101304657719
11,8074.897782301334,96,864623.1037464754,0.8474799295943773,32.76878314956178,0.946354579813443
12,8681.731842482657,101,1203564.3365575993,1.0,14.341498800071744,0.9416228069143757
13,10818.232510529719,106,1208209.4079992208,0.0,34.24705509220044,0.9369146928798039
14,10887.148839710395,68,1402040.8579676596,0.9124880601432794,55.80545791174103,0.9322301194154049
15,11333.378441455494,105,1553909.6255590257,0.9092487604091758,145.71204431506135,0.9275689688183278
16,2971.8765038926776,65,609333.5116999462,1.0,13.272322021084891,0.9229311239742362
17,2373.140206263401,97,546129.4812366114,0.3,17.90717927638638,0.918316468354365
18,4345.235338502766,77,506354.7530436425,0.65,15.9492640058284,0.9137248860125932
19,1016.8178611015489,85,421982.73957348336,0.0,24.887054030738394,0.9091562615825302
20,4038.057593736016,111,834922.2829121548,1.0,20.714147229145777,0.9046104802746175
21,12416.241970743835,105,1595957.235633505,1.0,53.11118587600512,0.9000874278732445
22,9605.959729490942,116,1093297.6427762012,1.0,6.468451351133385,0.8955869907338783
23,3650.394934589055,104,554515.080020614,0.9513724954844298,11.533434286179691,0.8911090557802088
24,4919.58631371492,118,687196.0672570004,1.0,15.90433876992255,0.8866535105013078
25,10813.274134909307,74,1272890.8337398975,1.0,12.831217244824932,0.8822202429488013
26,4803.807977805824,96,636273.0417662547,0.15,6.480228908009168,0.8778091417340573
27,519.776475209818,67,373710.6984707169,0.3,15.996972899210874,0.8734200960253871
28,11876.49207695879,94,1498519.1177767178,1.0,45.22563663744951,0.8690529955452602
29,3686.144102589024,67,673714.6715922947,0.7969920229986258,28.8249604794169,0.8647077305675338
30,3974.996331904544,81,716572.0315538172,0.8392907981945832,52.09048963050188,0.8603841919146962
31,4716.9167392979325,112,695716.2957627006,0.5,58.29250462464937,0.8560822709551227
32,3395.1083429356463,90,559700.9611888091,0.15,12.503518562579544,0.851801859600347
33,8943.300859298366,74,1210522.96917923,0.8706851645413743,49.80098323581016,0.8475428503023453
34,610.2620145650775,73,164820.97948493127,0.65,5.813809598897849,0.8433051360508336
35,787.7442018534832,80,274987.25074966997,0.0,13.662952250214412,0.8390886103705794
36,1114.345911537028,76,279196.3412471973,0.759732843888281,6.897712291451828,0.8348931673187264
37,1902.3976015102116,68,504177.4454155496,0.7613183091217227,15.994197474359392,0.8307187014821328
38,22316.81063254483,90,2433707.6974712084,1.0,47.60683351754411,0.8265651079747222
39,7006.887252672294,92,778310.4637667205,0.0,3.0369774906219846,0.8224322824348486
40,10109.433891234341,96,1312150.9610313699,1.0,92.52905696798793,0.8183201210226743
41,1633.187490595152,99,472531.160198827,0.0,12.72251404877064,0.8142285204175609
42,2843.1271841075077,104,491320.7974389724,1.0,18.857272590063374,0.810157377815473
43,924.1901981949146,93,407314.35911901837,0.3,12.191429880885439,0.8061065909263957
44,1584.6616878807968,118,339767.740093655,0.15,9.929540432543163,0.8020760579717637
45,3135.732365214196,95,685424.5765432571,1.0,25.378871078850757,0.798065677681905
46,472.9875708345887,63,152434.70778843228,0.15,10.902186883563623,0.7940753492934954
47,2372.656556608183,112,589289.9103705114,0.15,24.90839356341433,0.7901049725470279
48,26323.628911205928,95,2614675.857987694,1.0,14.122077249014108,0.7861544476842928
49,19973.108601019027,92,2313220.6636398872,1.0,32.114081714362996,0.7822236754458713
50,15977.857370206892,65,1650143.946619701,1.0,8.807014481040241,0.778312557068642
51,2533.052799857473,104,520138.055348849,0.0,10.916624560624767,0.7744209942832988
52,1623.8505751571001,116,269511.4138007112,0.0,8.977535447870865,0.7705488893118823
53,8734.338123187386,81,967811.8306436555,0.65,8.681504548291159,0.7666961448653229
54,942.0766946571998,116,204300.49264092828,0.0,18.635638630470726,0.7628626641409962
55,1655.8063764579836,87,541511.5505443166,0.0,78.46196590474162,0.7590483508202912
56,15505.433089672237,77,1582333.6743633272,1.0,31.020508804177002,0.7552531090661897
57,1297.0280139125364,93,264649.20239291544,0.15,20.0120003415856,0.7514768435208588
58,11735.454514689303,110,1523165.858372467,0.9974628363666571,54.614081340163175,0.7477194593032545
59,2653.520279090387,97,456488.64097031835,0.0,21.201454051288515,0.7439808620067382
60,7939.831829534348,120,1055619.0508450728,1.0,24.145123147412164,0.7402609576967045
61,132.14105590207052,98,150812.60835639542,0.0,4.070855587853381,0.736559652908221
62,1897.952745412147,71,659370.124318571,0.0,120.31832208358658,0.7328768546436799
63,11919.587300894502,108,1431144.5531239794,0.96123994068059,35.884181458685305,0.7292124703704616
64,11716.016131850749,110,1397008.142553713,1.0,87.7636234410658,0.7255664080186093
65,2850.1281538447083,70,470521.1372825254,0.8398551067278461,8.633792380250705,0.7219385759785162
66,4155.172237320442,112,737227.9715424251,0.8938584025782929,20.784701721620944,0.7183288830986236
67,3092.272706505685,61,596548.5714642688,0.8507966897805943,12.507867319835015,0.7147372386831305
68,-76.40781572172935,65,112363.6387959951,0.15,3.474673696953121,0.7111635524897149
69,5704.998320451678,89,1007474.0899312801,1.0,17.289864117270646,0.7076077347272662
70,16112.406176489872,91,1941350.687597535,0.8279736240091464,32.681984817615145,0.7040696960536299
71,5830.276260471054,95,1012903.4724169105,0.0,108.74664882115518,0.7005493475733617
72,367.9356217956612,71,100010.90576529058,0.15,3.74938788671616,0.697046600835495
73,14498.144785054632,104,1804483.2683383492,1.0,86.60171890110817,0.6935613678313175
74,3981.471318946768,95,708810.0288398494,1.0,38.70834143006582,0.6900935609921609
75,5281.625102782441,60,598887.3540455573,0.7838324245347082,12.116320995501491,0.6866430931872001
76,2108.229096233654,79,307557.32723965944,0.8815156616869565,8.76911565913862,0.6832098777212641
77,14402.102097032239,109,1684250.6557845676,1.0,18.21444402003183,0.6797938283326578
78,8665.66541284942,87,977729.7078822928,1.0,11.63248905211829,0.6763948591909945
79,3343.7296918493807,109,745463.8008542649,0.0,52.02824669379163,0.6730128848950395
80,427.135056423496,116,289381.88645592285,0.15,36.3892004042856,0.6696478204705644
81,27447.15810628554,84,2829611.080807216,1.0,21.9634646572173,0.6662995813682115
82,8779.929773238571,99,1284614.9366373373,0.8207150939601363,22.6089087680019,0.6629680834613705
83,2298.8844127455673,89,621715.1500914625,0.0,29.808578356568837,0.6596532430440636
84,1576.48069145561,72,292452.3865071414,0.5,6.278967436234836,0.6563549768288433
85,1336.097718123512,72,218974.3641147476,0.15,1.6464433664398572,0.653073201944699
86,12117.558714281795,90,1448130.2631860098,1.0,66.7939320127201,0.6498078359349755
87,16195.1623847585,81,1683900.7099321936,1.0,8.789504220343488,0.6465587967553006
88,11908.622245412293,80,1576981.4193954,0.902948381016339,46.700564470343394,0.6433260027715241
89,8832.113708177896,76,987359.7188478706,1.0,5.0118073694928755,0.6401093727576664
90,18801.055239620928,106,2296122.747558555,1.0,31.323141103040797,0.6369088258938781
91,3195.512472838219,64,357263.2548241794,0.0,7.048878042858327,0.6337242817644086
92,5020.215947244988,79,951226.9673938315,0.7858494693860375,87.25082829239709,0.6305556603555866
93,5147.730165328511,72,726509.6761554076,0.65,76.88606453922452,0.6274028820538087
94,4284.848496101127,103,828848.9426971085,0.8041445515937856,9.621577020769541,0.6242658676435396
95,3854.6965244456305,71,497640.9513983672,0.7798844533223799,18.10994373686174,0.6211445383053219
96,1044.4914462121071,75,441201.05274609325,0.15,12.83422273663046,0.6180388156137953
97,6436.872735988249,62,678492.3344735489,0.7725641979079215,7.609532670948751,0.6149486215357263
98,1991.6509197093733,84,561839.0881195696,0.0,17.135277316319296,0.6118738784280476
99,9362.535033451273,94,1078376.405094347,0.0,61.80880244076568,0.6088145090359074
100,8120.432290161964,76,823969.2989586407,1.0,2.831000594999531,0.6057704364907278
101,35374.061332675636,103,3634955.595261833,1.0,25.950316516304234,0.6027415843082742
102,18779.944517533462,87,2260281.165741694,1.0,37.84611385774186,0.5997278763867329
103,2780.4863299025087,69,517888.28502525296,0.0,11.514448078695585,0.5967292370047992
104,175.6530861080194,64,336611.562707602,0.15,9.80114864580865,0.5937455908197752
105,10947.734699498984,86,1596512.354727352,0.0,28.346260690546146,0.5907768628656763
106,-64.16741988386437,62,337601.1567358196,0.0,25.953282273254224,0.5878229785513479
107,6091.4550396193235,104,969805.433386425,1.0,29.845248106387952,0.5848838636585911
108,20181.69956174103,109,2074049.7990715406,1.0,8.8127057643949,0.5819594443402982
109,18098.789920874133,78,1914635.0261162734,1.0,58.6757669945305,0.5790496471185967
110,12886.211404715348,110,1402331.3747206267,0.7938735427241753,10.359524155319274,0.5761543988830038
111,1134.7496700301228,64,367480.17305764055,0.7580991913135894,45.13402541070042,0.5732736268885887
112,524.447625215541,92,242059.15625990467,0.0,35.58111092746797,0.5704072587541458
113,2311.3198080794728,62,359329.9652347895,0.985921630090449,15.643037908064763,0.567555222460375
114,5702.800355988059,98,883639.489789471,0.7870064765225216,29.55688089339331,0.5647174463480732
115,4688.512302100798,99,894136.4819850029,0.0,30.400032686218704,0.5618938591163328
116,5590.341373876419,85,552393.804258273,0.9501082155846401,2.5781637857542585,0.5590843898207511
117,5954.329071104615,97,797397.5044189874,0.7848411075930594,20.310065955175027,0.5562889678716474
118,3185.5691539414383,80,425300.775285756,0.5,11.149540797001,0.5535075230322891
119,4653.4658079809105,75,902482.0715619398,1.0,52.70057308512632,0.5507399854171277
120,5964.438617313932,95,900361.2293777126,0.7928159192911838,20.23044144030592,0.547986285490042
121,5777.156514466307,99,870330.2625532662,0.5,21.356321224076712,0.5452463540625918
122,3636.663726819676,118,618725.3949752564,0.0,25.969836745237746,0.5425201222922789
123,2645.366398773182,89,540736.1913405164,0.15,11.115797825942225,0.5398075216808175
124,1663.161585353845,82,219781.9230108962,0.15,5.868385755142633,0.5371084840724134
125,14311.952127444445,69,1658715.5597088984,1.0,27.741352825599122,0.5344229416520513
126,4709.600239116672,104,779456.5301032582,0.3,40.868434076281055,0.531750826943791
127,14862.387820441858,108,1671751.6408170096,0.9012460483258152,10.13185772113187,0.5290920728090721
128,15983.48566198939,82,1706352.8979959406,1.0,14.487821845022257,0.5264466124450268
129,2232.4835177074724,100,272375.853686651,0.15,0.8282795863421718,0.5238143793828016
130,26437.668248596896,82,2661261.508292362,1.0,27.58438068969781,0.5211953074858876
131,250.5237491025608,113,116924.57749275581,0.5,2.601945984131447,0.5185893309484582
132,2002.6244290894215,85,631830.5866822916,0.8092072204371449,36.11040107467006,0.5159963842937159
133,31503.4346213995,93,3493717.602738223,1.0,103.48822804267289,0.5134164023722473
134,3416.997743113353,84,692730.4158143231,1.0,14.41540572452209,0.510849320360386
135,13211.828965179324,100,1628818.9322451963,0.65,45.85108197511125,0.5082950737585841
136,6088.744848921668,107,836281.2792059392,0.0,21.252589178901385,0.5057535983897912
137,-474.3982697280537,62,467809.7370856878,0.15,58.72599229663933,0.5032248303978422
138,6378.5135875844335,74,938690.2683903207,0.8745371656340329,29.67216246934608,0.500708706245853
139,20264.241633958485,112,2002435.177938381,0.7842344419723541,10.938730445632993,0.4982051627146237
140,1626.790654381224,79,211035.95835645587,0.15,1.6277640171594123,0.49571413690105054
141,11813.198835877787,65,1583206.8437079897,1.0,96.0336466705638,0.4932355662165453
142,8623.663303763304,87,1386233.438211597,0.0,41.067641208938824,0.4907693883854626
143,7035.20274127646,97,1097195.7073094705,1.0,32.42489193129092,0.4883155414435353
144,1324.6483523797065,115,239218.3022971418,0.0,11.051009616228562,0.4858739637363176
145,5694.811946586096,82,710861.646684803,0.3,69.64154604629293,0.483444593917636
146,3897.271250116186,109,695420.3496224419,0.0,39.43573304660109,0.4810273709480478
147,8184.358051752265,78,894847.8561117769,0.7549863582421482,45.08628222081299,0.47862223409330756
148,23784.421762162212,93,2712629.171199783,0.801523327828248,86.65425029307973,0.47622912292284103
149,10898.642970770507,119,1337402.7781627665,0.7915847661184015,25.86986558708428,0.4738479773082268
150,5694.759933226293,115,787552.0096060147,0.7981494634095312,17.231312507482514,0.47147873742168567
151,16628.10606109433,78,1691284.3564049073,1.0,4.793098952810286,0.46912134373457726
152,5536.198581602041,120,812029.6619812378,0.65,34.50215931436273,0.46677573701590436
153,7199.939739471819,102,764161.5784855202,1.0,3.9308360740706663,0.46444185833082485
154,8820.24345726649,110,1248442.9138370343,0.0,101.40500852181283,0.46211964903917074
155,4911.859586078605,91,836245.6300074094,0.5,64.44533636626605,0.4598090507939749
156,17241.05733691696,108,1810130.458757704,1.0,39.54931527449009,0.457510005540005
157,15579.5240912105,107,1887315.3116943554,1.0,20.17784724927067,0.45522245551230495
158,18304.720214086326,95,2016147.9576993682,0.9135581997716408,18.850024586780137,0.4529463432347434
159,27101.69807877461,100,3032379.2653054493,1.0,66.11380891246304,0.4506816115185697
160,9962.877033993691,102,1259533.231049276,1.0,12.113741337480773,0.4484282034609769
161,23862.344812155396,108,2827748.339777004,1.0,34.813244640350995,0.446186062443672
162,4670.663438326374,81,831040.8802004529,1.0,124.97343548035967,0.4439551321314536
163,5695.750499932631,107,1053075.4924186335,0.0,43.88934107786105,0.4417353564707963
164,6330.297919105995,111,1074400.6886021337,0.9674253461502005,85.35456129436547,0.43952667968844233
165,2528.8915785508534,67,402116.8615055143,0.8266977935366486,12.887134367569876,0.43732904629000013
166,1233.5388912084106,110,393502.21964234073,0.0,33.02596799045075,0.4351424010585501
167,4546.336960692891,119,593672.778191908,0.0,13.098431370250728,0.43296668905325736
168,15284.668919013942,96,1751296.6087246318,0.97270007114343,28.4379324728645,0.43080185560799106
169,5702.717458476255,86,894391.0823999861,0.810565866231299,18.003973839565287,0.4286478463299511
170,32670.68563079248,102,3568177.9161234125,1.0,26.775553127537275,0.42650460709830135
171,9756.45155159352,103,998055.645716438,0.7708687040135762,2.093868073405486,0.42437208406280985
172,4983.265028632342,83,694098.3672373167,0.7607122501600363,18.728509447507683,0.4222502236424958
173,7068.408098024652,90,808757.6354580367,0.9302479054682853,23.413065335956677,0.42013897252428334
174,12750.258398520213,90,1281867.3760434184,0.810273234379801,27.66215327777126,0.4180382776616619
175,11546.902001235052,91,1488548.161809865,0.8587699523270782,38.11643722958378,0.4159480862733536
176,5709.2680589661295,101,686409.9904083324,0.0,4.365926558379159,0.41386834584198684
177,5216.275305420211,85,841696.6007028373,1.0,29.413365732809883,0.4117990041127769
178,9471.841156372093,87,957713.6876921811,1.0,2.1284652803021644,0.40974000909221303
179,3151.9710209476925,98,765664.5427270602,1.0,35.105333652838446,0.40769130904675194
180,2077.732547692305,76,290662.3215069543,1.0,13.725395656994486,0.40565285250151817
181,15711.638816374198,76,1938293.3213105218,0.8866790436724807,78.208190782437,0.4036245882390106
182,3742.720229429426,110,654102.7238538121,1.0,40.05334706697774,0.4016064652978155
183,16122.347892103176,78,1983917.8283300395,1.0,31.109362431536805,0.3995984329713264
184,13772.85153863413,72,1640306.6142122946,0.9591711149779695,57.242667702069866,0.3976004408064698
185,1509.5307977958441,117,277967.0830868851,1.0,47.389419258763716,0.39561243860243744
186,13432.913367698668,80,1692677.645826188,0.8008531238682468,66.95184695787046,0.3936343764094253
187,6730.661364733111,88,1022555.749580769,0.7714501076331186,69.75145664719328,0.39166620452737816
188,3406.9669641386477,70,457608.89327009325,0.3,5.459388615265707,0.3897078735047413
189,1351.4888782201972,113,516707.18027136876,0.0,58.63693370269961,0.3877593341372176
190,8236.216573479529,87,1120921.7555749584,1.0,34.11387326239151,0.3858205374665315
191,3454.639922667766,119,734093.9356595986,0.7529966427550828,17.435899935186736,0.38389143477919885
192,481.10557334256333,110,235019.97073115825,0.0,47.32580866889192,0.3819719776053028
193,16707.003221283594,93,2045436.0318373519,1.0,66.03472993543397,0.3800621177172763
194,33492.889317585395,104,3652936.1431180495,1.0,40.09294070612141,0.37816180712868996
195,3319.287934408821,72,353000.0661591195,0.8356777607339877,14.508209617622366,0.37627099809304654
196,2703.3753255335896,75,299386.5488078749,0.0,7.131577742796924,0.3743896431025813
197,7633.825118577625,92,1120105.2785408867,0.9492391764585455,21.173764617834433,0.37251769488706843
198,3390.310119357177,83,532390.9744453252,1.0,34.71070948847619,0.3706551064126331
199,6713.438158395242,64,996904.2964603319,1.0,26.354819661040864,0.36880183088056995
200,3692.1197783771686,67,425327.8687994738,0.9888790514169881,2.5583531825758814,0.3669578217261671
201,5360.139210609814,90,835764.8665846965,1.0,27.906097887726272,0.36512303261753626
202,3982.106198665835,99,634276.8249539813,0.0,17.107752697043583,0.3632974174544486
203,3959.4985123900424,67,786672.7929517024,0.7658810280748747,88.04004423549722,0.3614809303671764
204,7566.488371614489,73,1145046.2057517304,1.0,112.58997501719443,0.3596735257153405
205,7930.298093295147,120,1064499.8085652618,0.7604710776713428,13.667023008937345,0.3578751580867638
206,9378.99625758433,64,1342626.2420736882,1.0,71.13561828405645,0.35608578229633
207,10701.712877392625,114,1500852.0350713914,0.0,20.613218039646963,0.3543053533848483
208,62369.792840672584,120,6582816.3061489705,1.0,28.844625492014362,0.35253382661792404
209,23049.81808266354,66,2655268.703223415,1.0,88.55097784693567,0.3507711574848344
210,23906.93583084722,103,2552740.583379634,1.0,24.843005498113712,0.34901730169741024
211,9812.67251778017,107,1078782.150804457,0.0,8.816587272617562,0.3472722151889232
212,3253.2087820222514,111,655378.6086225411,0.3,21.426187172937905,0.3455358541129786
213,10948.145601389686,79,1214851.5469526886,1.0,9.480150345971568,0.3438081748424137
214,6658.940135759875,101,869968.7512475362,0.8206977758664638,12.070359216171502,0.3420891339682016
215,23172.16357589945,119,2370541.9029911296,0.9681523559359231,9.011085627318156,0.3403786882983606
216,2066.330063778958,73,254821.58272821782,0.15,2.567485938947036,0.3386767948568688
217,6652.1658364970135,83,1054518.380669209,0.0,139.28024357976062,0.33698341088258443
218,-862.1672384268718,92,403162.1215352363,0.0,36.960598473702085,0.3352984938281715
219,35774.79402620445,99,3853083.7517180876,1.0,60.20552730710646,0.33362200135903064
220,2748.115745601225,77,415188.3708254009,0.5,16.602994224792845,0.33195389135223546
221,9645.164089573947,85,1251248.5524383143,0.5,11.235160570094957,0.3302941218954743
222,5051.257689296995,78,693621.2851815561,1.0,7.805062647525841,0.32864265128599696
223,10329.55771655754,106,1343290.0000408776,0.8052017193466268,17.355556589072886,0.326999438029567
224,7577.651293387627,74,1070183.141900471,0.0,17.706364732082378,0.3253644408394192
225,15440.435690858962,119,1556035.8406879345,0.8400601230896276,3.777138617505479,0.3237376186352221
226,5559.109123371952,113,665495.2352320354,0.7527832952462934,18.232560154815832,0.322118930542046
227,8672.321401966956,116,1071978.0128053436,0.8484077169457815,41.90012725268497,0.32050833588933575
228,13514.459643779986,71,1762583.5905224246,1.0,67.8885395318081,0.31890579420988907
229,13936.76026215187,107,1454528.5038624804,1.0,65.92893964141297,0.3173112652388396
230,10970.739118506845,96,1298867.0789098735,0.7552219469892051,35.60726429174206,0.3157247089126454
231,4805.329851787767,64,757823.9720975923,0.9752675627926333,16.33750811197689,0.3141460853680822
232,2383.5583160978986,92,517110.2378229363,0.8212953321537882,21.64793696855485,0.3125753549412418
233,12182.390023439695,83,1586218.2538827625,1.0,51.52549496195356,0.31101247816653554
234,14685.012747582807,88,1839513.053982892,1.0,48.35593040690115,0.30945741577570285
235,8630.42213316718,74,1289296.876911054,0.7978881955347827,35.064179136170374,0.3079101286968243
236,14605.357056158398,97,1479101.8584775086,1.0,11.277301579500442,0.3063705780533402
237,4743.317612565166,83,806957.8165928193,0.7613595621083913,24.232613626090117,0.30483872516307353
238,12088.066812128307,94,1609241.9875829485,1.0,55.1042085783737,0.3033145315372582
239,9228.347095494299,96,952084.1536538467,0.9753510686821425,10.505093674984057,0.3017979588795719
240,4636.697928996539,116,828631.7124268739,0.9622498483929849,19.38881497987213,0.30028896908517405
241,11572.609220979402,60,1387586.0259949118,0.8937012545286752,18.33640192375578,0.2987875242397482
242,10570.955100462574,65,1165715.2751778297,1.0,7.290072471007312,0.29729358661854943
243,9715.486009076916,86,1074002.4976723755,0.8426428913651147,7.6941034763615805,0.29580711868545667
244,4804.986039310315,69,942507.7145438225,0.8869824759224528,78.82906369572517,0.2943280830920294
245,6863.516882382523,112,1111693.3799522445,0.0,15.325738005565015,0.29285644267656924
246,4154.963842244154,64,678792.4224593318,1.0,10.082202425724333,0.2913921604631864
247,5248.769892000118,106,773683.2985546145,0.0,25.156970589061334,0.28993519966087045
248,4516.875207347548,69,736477.1514576257,0.9972718886373027,17.936361847967383,0.2884855236625661
249,6449.842461065776,66,1076558.9670206353,1.0,39.112127834728305,0.28704309604425327
250,11047.203151194804,99,1219003.6570652195,1.0,8.082922603425201,0.285607880564032
251,8900.338179473325,102,1381151.049691402,1.0,27.562581516279003,0.28417984116121187
252,4859.267861103639,118,893852.9272597742,0.0,47.972387680008694,0.2827589419554058
253,3334.436246707719,93,379574.83151440095,0.7645561386355167,6.0435096816229175,0.28134514724562876
254,29713.37286246965,98,3312155.9702770603,1.0,137.7069276295927,0.2799384215094006
255,5451.1302185176755,91,715951.493506368,1.0,21.50176604915485,0.27853872940185365
256,17493.50409111157,62,1777720.7021609389,1.0,5.051858234144386,0.27714603575484437
257,3593.7890674355153,83,649433.3262151376,0.3,34.492571176176874,0.2757603055760701
258,8782.801605484796,104,986104.6959230595,1.0,11.631618578474887,0.2743815040481898
259,16671.2356993526,64,2000218.6420195815,1.0,81.97854576396124,0.2730095965279488
260,4294.27546070134,68,836124.2049089127,0.8202010166240736,149.47518109484952,0.27164454854530906
261,21792.557772696182,109,2503757.696820525,1.0,58.12623667441316,0.2702863258025825
262,3646.076276022174,61,737173.3703623408,0.9500507593356163,27.484410942671023,0.2689348941735696
263,6112.19205664146,60,665331.6083690836,0.65,6.407976316826977,0.26759021970270175
264,4964.869381520928,109,746935.9909112714,1.0,82.53923573893157,0.2662522686041882
265,18358.187919806558,102,1963990.8632933523,1.0,70.78630794435976,0.2649210072611673
266,4400.617110319666,80,630332.2585953204,0.5,11.275057012969768,0.26359640222486147
267,7945.232700906771,76,1206957.6514338811,0.7669245597772452,25.453041325906725,0.26227842021373715
268,8193.555980880014,79,1237979.7801126943,0.0,88.50245853795084,0.2609670281126685
269,3853.8413241382796,111,642209.4382237656,1.0,12.07634650503429,0.25966219297210513
270,7341.570754484924,80,1081230.0068879973,1.0,32.66976637462221,0.2583638820072446
271,6333.7094942340655,66,878380.3639642098,0.0,10.480537713300825,0.2570720625972084
272,13892.588140342485,103,1587906.916952648,1.0,18.725789212206397,0.25578670228422234
273,11331.651302838172,77,1474406.36507905,0.8044662424135237,25.242768891655132,0.25450776877280124
274,2523.844992923311,80,420885.6934695451,1.0,12.72524255394657,0.2532352299289372
275,18997.250535164785,102,2222193.405795625,0.9635058818202873,46.584371607652606,0.2519690537792925
276,13349.330058088837,83,1762824.3759838466,1.0,39.268529315007434,0.2507092085103961
277,4794.594608709218,61,506243.1611723432,1.0,10.96143261367265,0.2494556624678441
278,17248.400549860748,108,2126351.766350079,1.0,40.73670202088796,0.24820838415550486
279,3620.9416983529336,106,792441.0862320104,0.0,76.12622427733841,0.24696734223472733
280,5495.033715416939,103,518179.9288030554,1.0,9.638273297756527,0.2457325055235537
281,2797.785951052078,64,435844.4160818049,0.0,30.089904234124678,0.24450384299593592
282,10336.52695857846,103,1037012.834623642,0.7557450845136434,4.637817178779871,0.24328132378095624
283,25590.670922326382,116,2702643.215014584,1.0,89.49046952174555,0.24206491716205145
284,4423.021355058931,92,687748.6372301757,1.0,40.2926686936617,0.2408545925762412
285,1114.5848102463851,96,209116.65192946186,0.15,10.053288397503158,0.23965031961336
286,1835.2526932674714,76,460810.6849644394,0.3,87.3304617779587,0.2384520680152932
287,20410.02312251459,95,2412736.382254863,1.0,67.62948877590557,0.23725980767521673
288,9007.956699825503,112,985980.1649721699,0.8261095442791183,13.136210753570788,0.23607350863684065
289,5192.0449972167025,110,771545.8928572247,0.7896333623548867,33.58405283107624,0.23489314109365644
290,5301.197136945346,118,729910.9501193259,0.3,12.547897859995814,0.23371867538818816
291,20729.904779355948,112,2316076.242282601,1.0,14.0976370504026,0.23255008201124722
292,25759.530684441655,84,2552420.133151008,1.0,15.218014603584587,0.231387331601191
293,5882.607633217431,120,714740.4209228056,0.0,6.5807306308527656,0.23023039494318503
294,21888.23280949973,105,2495308.7653572117,1.0,49.30014097422802,0.2290792429684691
